,movieId,rating,months_w_data
3126,7372,305,124
3127,7373,9694,174
3128,7374,446,144
3129,7375,985,168
3130,7376,1251,160
3131,7377,469,147
3132,7378,110,65
3133,7379,522,139
3134,7380,1818,174
3135,7381,1243,168
3136,7382,467,139
3137,7383,183,91
3138,7384,76,49
3139,7385,69,51
3140,7390,42,37
3141,7413,28,24
3142,7418,55,45
3143,7423,33,23
3144,7437,215,86
3145,7438,29990,173
3146,7439,2573,173
3147,7440,183,83
3148,7441,9,9
3149,7442,245,117
3150,7443,20,18
3151,7444,5605,173
3152,7445,7979,173
3153,7446,31,25
3154,7447,7,7
3155,7448,660,155
3156,7449,526,142
3157,7450,604,147
3158,7451,9189,173
3159,7452,3,3
3160,7453,315,139
3161,7454,6152,173
3162,7455,52,46
3163,7456,136,76
3164,7457,72,49
3165,7458,10967,173
3166,7459,365,130
3167,7460,1946,172
3168,7461,40,34
3169,7475,68,34
3170,7477,91,53
3171,7483,15,14
3172,7486,470,156
3173,7521,36,26
3174,7528,17,13
3175,7541,485,105
3176,7562,279,117
3177,7563,45,41
3178,7567,6,6
3179,7568,4,4
3180,7572,623,150
3181,7574,91,65
3182,7621,31,30
3183,7622,12,11
3184,7623,12,10
3185,7625,57,39
3186,7627,20,17
3187,7637,154,81
3188,7639,10,9
3189,7644,11,7
3190,7646,468,146
3191,7648,20,20
3192,7649,1142,153
3193,7657,128,65
3194,7669,2919,111
3195,7699,17,16
3196,7726,14,10
3197,7738,11,8
3198,7739,48,35
3199,7750,7,7
3200,7752,11,9
3201,7753,121,80
3202,7758,48,39
3203,7763,124,67
3204,7767,548,159
3205,7769,41,33
3206,7773,536,137
3207,7775,42,26
3208,7778,15,14
3209,7783,12,11
3210,7785,80,57
3211,7786,208,103
3212,7789,132,76
3213,7809,317,100
3214,7810,606,137
3215,7811,467,133
3216,7812,490,139
3217,7816,5,5
3218,7824,20,19
3219,7825,6,6
3220,7827,1050,170
3221,7841,967,164
3222,7842,1851,172
3223,7843,145,89
3224,7845,626,151
3225,7846,415,136
3226,7879,215,71
3227,7880,37,30
3228,7912,42,35
3229,7915,224,84
3230,7932,514,152
3231,7950,10,9
3232,7976,373,146
3233,7981,2573,173
3234,7982,928,168
3235,7985,13,11
3236,7988,154,83
3237,8011,472,137
3238,8012,648,157
3239,8013,87,58
3240,8014,2291,173
3241,8019,782,158
3242,8025,104,65
3243,8035,102,60
3244,8037,13,11
3245,8055,27,21
3246,8062,155,95
3247,8070,32,28
3248,8093,165,84
3249,8095,6,6
3250,8117,386,136
3251,8121,248,96
3252,8127,65,44
3253,8129,91,53
3254,8130,161,85
3255,8131,803,132
3256,8133,101,67
3257,8134,231,114
3258,8142,162,88
3259,8157,720,160
3260,8241,69,53
3261,8255,34,27
3262,8258,106,74
3263,8260,114,83
3264,8327,463,141
3265,8360,21573,173
3266,8361,11058,173
3267,8362,733,153
3268,8363,386,131
3269,8364,328,92
3270,8365,126,69
3271,8366,2782,172
3272,8367,145,94
3273,8368,23449,173
3274,8369,864,160
3275,8370,2039,173
3276,8371,6032,172
3277,8372,1704,171
3278,8373,2591,170
3279,8374,47,39
3280,8375,86,39
3281,8376,10549,173
3282,8383,140,86
3283,8394,4,4
3284,8411,7,7
3285,8421,49,42
3286,8453,42,29
3287,8454,51,39
3288,8455,19,16
3289,8464,11625,172
3290,8485,222,114
3291,8495,202,93
3292,8504,95,53
3293,8505,84,48
3294,8506,73,55
3295,8526,1310,170
3296,8527,219,89
3297,8528,8382,172
3298,8529,10095,172
3299,8530,994,162
3300,8531,2193,171
3301,8532,490,120
3302,8533,8801,172
3303,8534,180,94
3304,8535,353,102
3305,8536,5,4
3306,8537,132,85
3307,8545,5,5
3308,8573,221,107
3309,8575,211,93
3310,8576,532,137
3311,8577,63,52
3312,8578,256,106
3313,8581,1274,172
3314,8587,69,48
3315,8588,193,107
3316,8594,8,7
3317,8597,35,27
3318,8598,101,63
3319,8599,22,15
3320,8604,1283,172
3321,8605,535,153
3322,8607,1111,171
3323,8621,19,18
3324,8622,10409,172
3325,8624,19,18
3326,8625,27,22
3327,8627,5,5
3328,8628,17,15
3329,8629,68,47
3330,8630,14,13
3331,8632,15,11
3332,8636,21989,171
3333,8637,14,14
3334,8638,5134,171
3335,8639,282,95
3336,8640,2933,171
3337,8641,9450,171
3338,8642,188,99
3339,8643,1452,169
3340,8644,17848,171
3341,8645,2503,171
3342,8648,24,19
3343,8659,29,27
3344,8663,59,39
3345,8665,21339,171
3346,8666,2325,170
3347,8667,330,117
3348,8668,9,8
3349,8671,32,26
3350,8674,87,60
3351,8676,89,57
3352,8691,15,14
3353,8697,18,17
3354,8699,6,5
3355,8701,106,58
3356,8703,29,26
3357,8708,3,3
3358,8723,13,12
3359,8730,170,100
3360,8733,76,56
3361,8737,4,4
3362,8746,64,45
3363,8747,55,44
3364,8753,117,61
3365,8755,94,66
3366,8764,7,7
3367,8779,127,58
3368,8781,3373,171
3369,8782,288,120
3370,8783,7327,171
3371,8784,12323,171
3372,8790,22,19
3373,8791,24,23
3374,8792,32,29
3375,8793,68,57
3376,8795,186,91
3377,8798,11286,170
3378,8799,398,132
3379,8800,616,149
3380,8803,45,36
3381,8805,131,72
3382,8807,5535,170
3383,8808,1863,169
3384,8809,355,108
3385,8810,5319,170
3386,8811,292,136
3387,8812,28,24
3388,8813,293,99
3389,8814,1084,162
3390,8815,719,161
3391,8826,66,51
3392,8829,37,23
3393,8830,726,159
3394,8831,412,125
3395,8832,152,71
3396,8833,687,143
3397,8834,40,33
3398,8835,223,84
3399,8836,712,151
3400,8837,23,20
3401,8839,119,72
3402,8841,109,54
3403,8846,88,58
3404,8859,238,110
3405,8860,1782,162
3406,8861,3932,168
3407,8862,268,104
3408,8863,2,2
3409,8864,386,125
3410,8865,4042,169
3411,8866,1706,168
3412,8867,74,55
3413,8868,142,86
3414,8869,461,142
3415,8870,1654,166
3416,8871,85,60
3417,8872,227,104
3418,8873,5119,169
3419,8874,19923,169
3420,8888,4,4
3421,8895,29,26
3422,8904,14,10
3423,8907,3321,168
3424,8908,1031,155
3425,8909,3,3
3426,8910,4387,168
3427,8911,366,136
3428,8912,812,159
3429,8913,66,43
3430,8914,4451,168
3431,8915,321,100
3432,8916,1182,165
3433,8917,6780,168
3434,8918,270,112
3435,8919,236,89
3436,8925,15,10
3437,8930,382,128
3438,8931,141,63
3439,8937,1722,165
3440,8938,206,86
3441,8939,811,153
3442,8940,8,8
3443,8941,114,72
3444,8942,8,7
3445,8943,463,115
3446,8944,17,15
3447,8945,5,5
3448,8946,291,112
3449,8947,2796,168
3450,8948,1402,165
3451,8949,9592,168
3452,8950,9235,168
3453,8951,915,156
3454,8952,29,25
3455,8953,9,9
3456,8954,35,29
3457,8955,223,89
3458,8956,166,92
3459,8957,9644,167
3460,8958,5374,167
3461,8959,582,148
3462,8960,19,13
3463,8961,31857,167
3464,8962,29,25
3465,8963,126,71
3466,8964,51,35
3467,8965,3436,166
3468,8966,2239,167
3469,8967,471,144
3470,8968,960,160
3471,8969,3467,166
3472,8970,8714,167
3473,8971,107,70
3474,8972,9283,167
3475,8973,1888,166
3476,8974,1288,164
3477,8975,8,7
3478,8977,2325,165
3479,8978,569,152
3480,8979,68,45
3481,8980,73,53
3482,8981,5011,166
3483,8982,248,101
3484,8983,5214,167
3485,8984,10386,166
3486,8985,3575,166
3487,8987,104,39
3488,8996,40,29
3489,9009,11,11
3490,9010,1012,166
3491,9015,27,20
3492,9017,31,24
3493,9018,763,123
3494,9019,22,17
3495,26854,29,19
3496,26856,26,17
3497,26887,442,104
3498,26889,6,5
3499,26898,20,16
3500,26900,21,15
3501,26901,51,30
3502,26903,1067,121
3503,26908,24,18
3504,26911,7,7
3505,26914,81,45
3506,26915,103,54
3507,26925,169,70
3508,26928,41,26
3509,26933,9,9
3510,26934,103,58
3511,26937,50,29
3512,26938,40,29
3513,26939,331,104
3514,26940,61,31
3515,26941,31,24
3516,26944,6,4
3517,26945,4,3
3518,26946,5,4
3519,26947,396,98
3520,26948,43,26
3521,26949,44,27
3522,26954,28,21
3523,26958,62,36
3524,26962,6,5
3525,26964,4,3
3526,26965,239,109
3527,26966,53,38
3528,26968,7,6
3529,26969,3,1
3530,26970,13,8
3531,26973,86,55
3532,26974,521,147
3533,26975,17,13
3534,26976,22,17
3535,26978,5,3
3536,26980,9,8
3537,26981,21,19
3538,26982,37,23
3539,26985,104,60
3540,26989,58,37
3541,26990,17,10
3542,26991,7,7
3543,26992,10,6
3544,26994,16,11
3545,26996,43,33
3546,26998,32,22
3547,26999,631,84
3548,27001,6,6
3549,27002,453,93
3550,27003,128,56
3551,27004,51,35
3552,27005,223,83
3553,27006,96,44
3554,27008,67,35
3555,27009,66,45
3556,27015,2,2
3557,27016,25,17
3558,27018,19,13
3559,27020,581,133
3560,27022,218,102
3561,27027,23,19
3562,27032,323,95
3563,27033,240,72
3564,27036,238,83
3565,27040,65,42
3566,27044,56,24
3567,27046,45,27
3568,27049,101,41
3569,27050,39,30
3570,27064,111,49
3571,27067,58,38
3572,27070,8,6
3573,27073,161,62
3574,27074,26,23
3575,27075,274,81
3576,27077,3,3
3577,27078,8,4
3578,27081,9,5
3579,27093,8,4
3580,27094,24,17
3581,27095,45,33
3582,27096,38,22
3583,27103,9,8
3584,27105,18,13
3585,27108,31,21
3586,27112,49,30
3587,27114,74,49
3588,27124,45,34
3589,27131,36,24
3590,27134,145,57
3591,27135,7,5
3592,27136,7,4
3593,27140,28,19
3594,27147,37,27
3595,27152,107,46
3596,27155,162,78
3597,27156,1017,115
3598,27158,20,17
3599,27162,64,39
3600,27163,100,47
3601,27166,37,27
3602,27170,70,42
3603,27171,8,7
3604,27172,27,25
3605,27178,211,92
3606,27180,116,49
3607,27186,233,98
3608,27189,20,18
3609,27192,45,37
3610,27193,717,141
3611,27197,9,7
3612,27198,44,25
3613,27204,11,7
3614,27205,6,4
3615,27212,12,11
3616,27213,15,12
3617,27215,19,14
3618,27217,36,21
3619,27220,71,37
3620,27221,12,6
3621,27223,23,16
3622,27232,8,6
3623,27234,3,2
3624,27235,3,3
3625,27236,15,13
3626,27238,46,31
3627,27239,14,10
3628,27246,77,53
3629,27249,10,9
3630,27251,498,96
3631,27253,240,90
3632,27255,102,67
3633,27261,42,29
3634,27263,15,12
3635,27266,1516,159
3636,27268,26,18
3637,27271,142,80
3638,27273,6,4
3639,27274,13,9
3640,27276,31,24
3641,27277,9,7
3642,27291,1,1
3643,27292,25,22
3644,27293,3,3
3645,27297,17,15
3646,27298,25,22
3647,27302,33,26
3648,27306,25,16
3649,27309,88,42
3650,27310,4,4
3651,27311,514,108
3652,27313,13,10
3653,27315,23,17
3654,27316,69,47
3655,27317,1671,161
3656,27320,17,14
3657,27321,5,5
3658,27322,11,10
3659,27326,88,50
3660,27327,70,44
3661,27328,15,14
3662,27329,221,86
3663,27332,11,11
3664,27334,29,20
3665,27338,369,101
3666,27340,89,59
3667,27343,12,11
3668,27344,34,28
3669,27345,9,8
3670,27347,40,25
3671,27348,9,8
3672,27350,35,15
3673,27351,119,64
3674,27356,15,12
3675,27357,56,31
3676,27359,3,3
3677,27360,3,3
3678,27362,129,75
3679,27365,47,19
3680,27366,175,94
3681,27368,534,107
3682,27369,212,74
3683,27370,87,60
3684,27372,14,12
3685,27373,220,63
3686,27376,237,79
3687,27378,11,10
3688,27382,3,3
3689,27391,240,82
3690,27392,80,46
3691,27395,12,11
3692,27396,2,2
3693,27397,598,147
3694,27402,230,76
3695,27408,322,106
3696,27410,548,119
3697,27411,9,6
3698,27416,508,114
3699,27420,8,7
3700,27423,178,45
3701,27426,102,60
3702,27431,20,16
3703,27432,101,58
3704,27434,292,115
3705,27436,13,12
3706,27441,307,87
3707,27444,14,12
3708,27445,47,31
3709,27447,21,14
3710,27449,4,4
3711,27450,122,59
3712,27451,22,15
3713,27454,8,6
3714,27455,27,21
3715,27456,107,42
3716,27457,5,4
3717,27458,19,12
3718,27459,5,5
3719,27461,76,45
3720,27467,3,3
3721,27468,19,16
3722,27469,32,24
3723,27472,8,7
3724,27473,176,83
3725,27474,12,9
3726,27475,5,5
3727,27477,1,1
3728,27478,744,109
3729,27479,3,3
3730,27480,30,20
3731,27482,969,116
3732,27484,4,2
3733,27485,24,12
3734,27486,2,2
3735,27488,23,18
3736,27491,261,108
3737,27496,11,10
3738,27497,36,32
3739,27506,30,22
3740,27509,78,58
3741,27511,2,2
3742,27513,68,47
3743,27515,69,46
3744,27518,120,53
3745,27523,498,137
3746,27524,61,42
3747,27525,7,5
3748,27526,6,6
3749,27528,53,41
3750,27530,19,17
3751,27537,111,59
3752,27539,33,25
3753,27544,47,24
3754,27548,29,22
3755,27549,24,19
3756,27550,51,25
3757,27555,145,63
3758,27563,294,108
3759,27564,73,46
3760,27571,49,36
3761,27573,15,12
3762,27576,10,7
3763,27584,268,107
3764,27587,36,27
3765,27592,1486,151
3766,27595,23,16
3767,27598,10,9
3768,27602,18,15
3769,27603,28,20
3770,27604,391,130
3771,27606,4,3
3772,27608,389,124
3773,27611,4729,119
3774,27616,28,22
3775,27618,323,126
3776,27619,429,69
3777,27620,65,44
3778,27624,15,14
3779,27626,7,5
3780,27627,69,49
3781,27631,22,14
3782,27636,117,67
3783,27639,26,21
3784,27640,17,15
3785,27641,76,35
3786,27642,21,17
3787,27643,103,44
3788,27644,47,39
3789,27646,52,37
3790,27647,121,59
3791,27648,178,86
3792,27656,10,8
3793,27657,28,19
3794,27658,21,16
3795,27660,4326,145
3796,27664,211,92
3797,27667,102,50
3798,27668,38,19
3799,27671,86,45
3800,27674,843,145
3801,27675,19,16
3802,27679,17,12
3803,27683,76,39
3804,27684,14,11
3805,27685,310,108
3806,27689,254,114
3807,27692,17,12
3808,27695,63,36
3809,27699,39,30
3810,27700,650,131
3811,27702,38,26
3812,27703,6,6
3813,27704,198,77
3814,27705,79,43
3815,27706,5575,166
3816,27708,41,28
3817,27711,41,27
3818,27713,53,39
3819,27716,224,100
3820,27717,66,35
3821,27718,7,4
3822,27719,36,18
3823,27721,2351,166
3824,27722,372,132
3825,27724,91,44
3826,27726,1,1
3827,27727,901,153
3828,27728,1750,164
3829,27729,88,48
3830,27731,1337,162
3831,27734,36,28
3832,27735,69,56
3833,27736,43,32
3834,27738,88,38
3835,27740,29,22
3836,27741,835,153
3837,27742,26,21
3838,27743,31,17
3839,27744,102,61
3840,27746,197,74
3841,27751,182,48
3842,27752,15,12
3843,27754,80,39
3844,27756,17,13
3845,27758,55,35
3846,27759,4,3
3847,27760,37,24
3848,27762,21,20
3849,27764,32,24
3850,27765,39,29
3851,27768,141,66
3852,27769,27,21
3853,27771,11,6
3854,27772,1087,163
3855,27773,12152,164
3856,27776,61,41
3857,27777,4,4
3858,27778,168,73
3859,27779,21,18
3860,27780,10,7
3861,27781,22,17
3862,27783,39,32
3863,27784,192,81
3864,27786,17,16
3865,27787,30,23
3866,27788,1984,162
3867,27790,1151,155
3868,27792,211,98
3869,27793,464,108
3870,27797,142,74
3871,27798,81,37
3872,27799,10,9
3873,27800,399,108
3874,27801,1816,164
3875,27802,172,75
3876,27803,2001,166
3877,27805,32,25
3878,27808,3138,165
3879,27811,43,29
3880,27812,100,53
3881,27815,1716,164
3882,27816,384,126
3883,27818,1,1
3884,27820,294,96
3885,27821,2266,162
3886,27822,1009,150
3887,27823,11,11
3888,27824,23,19
3889,27826,109,62
3890,27827,57,33
3891,27828,157,89
3892,27829,14,11
3893,27830,72,47
3894,27831,4122,161
3895,27833,127,58
3896,27834,704,156
3897,27835,15,11
3898,27837,896,153
3899,27838,834,147
3900,27839,1556,158
3901,27840,22,13
3902,27841,37,29
3903,27843,139,77
3904,27846,1845,163
3905,27847,40,31
3906,27849,10,9
3907,27850,468,139
3908,27851,125,73
3909,27856,56,32
3910,27857,250,91
3911,27858,3,3
3912,27862,29,21
3913,27864,83,53
3914,27865,223,91
3915,27866,182,79
3916,27867,75,43
3917,27869,522,150
3918,27871,292,86
3919,27873,902,142
3920,27874,50,44
3921,27875,58,43
3922,27876,137,73
3923,27878,809,141
3924,27879,426,115
3925,27881,18,15
3926,27882,363,112
3927,27883,3,2
3928,27884,116,60
3929,27887,69,40
3930,27888,86,47
3931,27889,7,7
3932,27891,24,19
3933,27899,698,148
3934,27903,40,24
3935,27904,4730,147
3936,27905,298,116
3937,27909,24,22
3938,27911,21,16
3939,27912,679,136
3940,27914,1,1
3941,27919,17,13
3942,27922,128,47
3943,30659,75,54
3944,30695,21,18
3945,30698,7,4
3946,30707,15191,166
3947,30745,172,85
3948,30747,75,52
3949,30749,12353,166
3950,30767,31,22
3951,30791,107,53
3952,30793,12909,159
3953,30798,20,16
3954,30803,1414,162
3955,30810,8164,166
3956,30812,9606,166
3957,30816,2646,165
3958,30818,308,109
3959,30820,1100,156
3960,30822,2083,158
3961,30825,7366,166
3962,30846,618,140
3963,30848,498,134
3964,30850,793,149
3965,30854,25,19
3966,30867,143,72
3967,30883,337,129
3968,30890,16,15
3969,30892,188,85
3970,30894,1008,159
3971,30896,36,27
3972,30898,756,138
3973,30905,13,13
3974,30958,4,3
3975,31004,13,12
3976,31032,76,50
3977,31053,19,17
3978,31090,12,12
3979,31101,189,84
3980,31112,17,17
3981,31114,220,92
3982,31123,190,85
3983,31133,88,54
3984,31148,99,59
3985,31154,10,9
3986,31162,340,100
3987,31165,18,16
3988,31184,867,152
3989,31203,9,7
3990,31205,4,4
3991,31221,1909,165
3992,31223,280,118
3993,31225,1624,161
3994,31258,4,3
3995,31263,81,64
3996,31267,17,13
3997,31330,8,7
3998,31342,4,3
3999,31359,89,50
4000,31362,50,40
4001,31364,1338,145
4002,31408,137,79
4003,31410,6101,163
4004,31413,23,19
4005,31420,1464,160
4006,31422,489,155
4007,31424,564,148
4008,31427,1351,162
4009,31429,87,57
4010,31431,483,139
4011,31433,1030,157
4012,31435,392,132
4013,31437,568,151
4014,31445,231,106
4015,31447,33,26
4016,31474,6,6
4017,31490,52,30
4018,31494,25,19
4019,31498,6,6
4020,31539,90,43
4021,31584,56,42
4022,31606,8,7
4023,31610,26,19
4024,31613,41,31
4025,31619,18,16
4026,31636,32,21
4027,31647,38,28
4028,31658,10646,160
4029,31660,844,156
4030,31664,52,38
4031,31672,27,19
4032,31680,13,13
4033,31682,44,35
4034,31685,8579,164
4035,31687,217,103
4036,31689,290,107
4037,31692,8,7
4038,31694,862,152
4039,31696,8479,164
4040,31698,680,158
4041,31700,251,119
4042,31702,198,107
4043,31705,71,55
4044,31724,155,74
4045,31785,178,62
4046,31793,12,10
4047,31804,1518,152
4048,31807,168,99
4049,31813,1,1
4050,31826,10,4
4051,31856,12,12
4052,31867,295,115
4053,31878,5319,163
4054,31881,18,16
4055,31889,67,39
4056,31894,49,30
4057,31900,31,22
4058,31903,168,87
4059,31952,557,151
4060,31954,15,14
4061,31956,165,81
4062,31960,25,22
4063,31998,44,33
4064,32002,20,18
4065,32009,205,103
4066,32011,395,128
4067,32013,35,25
4068,32015,7,6
4069,32017,1393,160
4070,32019,1241,152
4071,32022,138,58
4072,32025,233,102
4073,32029,1677,163
4074,32031,3247,162
4075,32074,26,20
4076,32088,16,16
4077,32090,9,8
4078,32122,9,9
4079,32124,66,40
4080,32126,12,11
4081,32128,65,44
4082,32168,12,10
4083,32170,72,48
4084,32172,18,11
4085,32199,21,16
4086,32213,909,141
4087,32216,23,19
4088,32225,15,11
4089,32239,171,82
4090,32243,14,13
4091,32250,27,19
4092,32263,54,31
4093,32285,30,30
4094,32289,496,137
4095,32291,739,149
4096,32294,10,10
4097,32296,1707,161
4098,32298,732,145
4099,32300,308,126
4100,32302,305,82
4101,32314,83,59
4102,32318,8,7
4103,32333,15,14
4104,32335,22,17
4105,32342,22,17
4106,32352,90,61
4107,32354,19,16
4108,32389,18,15
4109,32392,85,58
4110,32415,27,19
4111,32452,127,64
4112,32460,818,129
4113,32478,4,3
4114,32493,68,31
4115,32497,35,27
4116,32501,36,26
4117,32535,5,5
4118,32554,436,92
4119,32562,175,62
4120,32567,13,11
4121,32582,290,103
4122,32584,190,95
4123,32587,23594,163
4124,32589,272,107
4125,32591,167,66
4126,32593,37,30
4127,32596,2030,162
4128,32598,1291,158
4129,32600,78,51
4130,32602,37,30
4131,32605,18,14
4132,32620,25,23
4133,32655,12,8
4134,32659,62,38
4135,32666,73,47
4136,32668,70,52
4137,32743,134,63
4138,32770,171,85
4139,32788,26,18
4140,32830,39,29
4141,32836,12,10
4142,32902,37,26
4143,32914,209,59
4144,32923,13,11
4145,32925,11,9
4146,32928,38,28
4147,32935,8,7
4148,32941,16,10
4149,32972,6,3
4150,32976,1,1
4151,32979,51,31
4152,32988,71,45
4153,32994,2,2
4154,33004,10000,162
4155,33008,32,25
4156,33019,95,38
4157,33081,63,46
4158,33085,1320,160
4159,33090,14,12
4160,33092,2,2
4161,33098,21,17
4162,33124,166,98
4163,33129,6,5
4164,33132,12,9
4165,33134,50,36
4166,33136,119,69
4167,33138,441,135
4168,33140,6,6
4169,33142,3,3
4170,33145,839,153
4171,33148,35,24
4172,33150,27,24
4173,33152,15,13
4174,33154,1614,162
4175,33158,1212,158
4176,33160,6,6
4177,33162,4212,162
4178,33164,1305,160
4179,33166,12260,162
4180,33168,53,32
4181,33171,1388,160
4182,33201,15,11
4183,33270,110,58
4184,33296,50,36
4185,33310,16,14
4186,33318,18,15
4187,33330,17,13
4188,33340,46,33
4189,33342,17,11
4190,33358,168,66
4191,33363,21,20
4192,33376,9,5
4193,33380,16,16
4194,33410,70,33
4195,33415,21,18
4196,33421,191,95
4197,33426,6,5
4198,33435,44,32
4199,33437,1708,159
4200,33445,15,13
4201,33487,131,69
4202,33493,19565,161
4203,33495,595,146
4204,33499,1028,158
4205,33533,19,15
4206,33539,139,75
4207,33558,130,65
4208,33579,4,4
4209,33581,4,4
4210,33585,382,136
4211,33592,132,79
4212,33603,103,60
4213,33615,7021,161
4214,33621,130,78
4215,33639,626,119
4216,33641,13,12
4217,33644,162,87
4218,33646,2351,159
4219,33649,348,123
4220,33655,19,15
4221,33660,6147,160
4222,33669,1500,156
4223,33672,750,155
4224,33675,104,67
4225,33677,227,74
4226,33679,13324,160
4227,33681,480,144
4228,33683,772,152
4229,33685,67,36
4230,33688,54,45
4231,33722,191,96
4232,33725,321,119
4233,33743,33,30
4234,33750,125,77
4235,33762,10,8
4236,33779,544,65
4237,33794,32027,160
4238,33799,23,18
4239,33801,43,31
4240,33808,43,27
4241,33815,337,127
4242,33817,434,136
4243,33819,153,62
4244,33821,21,17
4245,33823,50,35
4246,33826,206,88
4247,33830,816,152
4248,33832,64,40
4249,33834,1579,155
4250,33836,2094,159
4251,33838,187,74
4252,33844,24,16
4253,33847,33,17
4254,33880,1462,157
4255,33893,225,64
4256,33896,551,138
4257,33898,32,25
4258,33901,30,21
4259,33903,1152,155
4260,33919,7,6
4261,33921,6,6
4262,33928,15,11
4263,33930,42,29
4264,33994,3,3
4265,34004,17,12
4266,34008,17,12
4267,34032,42,28
4268,34045,69,39
4269,34048,10976,159
4270,34072,3887,158
4271,34076,8,4
4272,34099,11,8
4273,34111,74,50
4274,34129,108,65
4275,34135,17,16
4276,34143,892,147
4277,34148,343,122
4278,34150,6897,159
4279,34153,1065,148
4280,34155,185,104
4281,34158,11,10
4282,34162,11470,159
4283,34164,287,89
4284,34198,347,119
4285,34216,4,3
4286,34231,27,23
4287,34234,3,3
4288,34238,34,27
4289,34240,8,8
4290,34246,53,34
4291,34271,978,149
4292,34312,17,16
4293,34314,56,37
4294,34319,7646,159
4295,34321,566,134
4296,34323,1188,156
4297,34326,303,119
4298,34330,66,42
4299,34332,1542,158
4300,34334,924,157
4301,34336,1099,152
4302,34338,1484,152
4303,34373,17,8
4304,34375,72,50
4305,34386,36,25
4306,34397,34,24
4307,34405,12531,157
4308,34411,52,24
4309,34426,4,3
4310,34437,4094,158
4311,34464,17,16
4312,34466,39,28
4313,34499,75,45
4314,34505,26,19
4315,34511,22,16
4316,34520,1305,153
4317,34523,445,130
4318,34526,22,21
4319,34528,832,146
4320,34530,890,155
4321,34532,1868,158
4322,34534,1560,155
4323,34536,384,117
4324,34538,59,40
4325,34540,205,97
4326,34542,2181,158
4327,34552,316,85
4328,34579,62,44
4329,34648,52,42
4330,34659,14,12
4331,34666,46,29
4332,34729,62,40
4333,34767,106,56
4334,34811,186,81
4335,35015,145,79
4336,35082,29,24
4337,35618,12,12
4338,35629,14,12
4339,35681,7,6
4340,35826,8,6
4341,35828,27,20
4342,35836,15332,158
4343,35843,10,7
4344,35906,22,18
4345,35957,1817,158
4346,36046,6,6
4347,36083,62,45
4348,36086,153,71
4349,36247,16,15
4350,36276,1257,154
4351,36286,4,3
4352,36289,328,89
4353,36326,24,19
4354,36373,18,15
4355,36392,25,21
4356,36397,367,123
4357,36401,3184,158
4358,36436,26,18
4359,36462,21,14
4360,36477,139,75
4361,36509,516,145
4362,36511,33,30
4363,36513,132,75
4364,36517,4616,158
4365,36519,2863,157
4366,36523,60,35
4367,36525,2019,156
4368,36527,1167,149
4369,36529,9992,157
4370,36531,123,77
4371,36533,287,116
4372,36535,1858,158
4373,36537,687,142
4374,36539,53,37
4375,36541,26,23
4376,36545,17,15
4377,36630,18,17
4378,36708,1895,145
4379,36799,23,18
4380,36804,5,5
4381,36931,146,70
4382,37240,859,139
4383,37380,1861,154
4384,37382,1262,152
4385,37384,1289,153
4386,37386,3624,155
4387,37475,529,131
4388,37477,292,107
4389,37495,200,83
4390,37653,25,20
4391,37663,2,2
4392,37689,8,6
4393,37720,1673,156
4394,37727,2697,157
4395,37729,7802,157
4396,37731,1779,155
4397,37733,5412,157
4398,37736,490,139
4399,37739,505,129
4400,37741,4506,157
4401,37824,6,5
4402,37830,1808,147
4403,37837,24,23
4404,37844,78,46
4405,37846,27,21
4406,37853,721,144
4407,37855,257,95
4408,37857,1226,152
4409,37949,3,3
4410,37955,153,75
4411,37957,33,27
4412,37960,8,7
4413,37982,14,13
4414,38001,6,6
4415,38038,6128,156
4416,38046,57,40
4417,38061,7577,156
4418,38086,39,28
4419,38095,416,108
4420,38097,186,76
4421,38188,183,89
4422,38198,105,61
4423,38294,226,87
4424,38304,852,137
4425,38388,357,118
4426,38435,9,8
4427,38473,12,9
4428,38499,619,111
4429,38538,190,87
4430,38600,292,105
4431,38701,124,58
4432,38798,1657,155
4433,38824,105,58
4434,38839,14,14
4435,38849,30,23
4436,38867,31,21
4437,38886,2504,154
4438,38992,463,124
4439,38994,92,50
4440,39048,8,7
4441,39052,513,112
4442,39183,8407,154
4443,39191,5,5
4444,39231,1558,155
4445,39234,731,131
4446,39244,21,16
4447,39292,4554,156
4448,39307,264,103
4449,39364,7,6
4450,39381,1346,149
4451,39390,23,19
4452,39394,33,29
4453,39398,151,77
4454,39400,512,141
4455,39402,35,24
4456,39408,78,53
4457,39410,29,27
4458,39412,6,5
4459,39414,927,142
4460,39416,29,26
4461,39419,321,111
4462,39421,84,54
4463,39425,8,8
4464,39427,971,151
4465,39429,5,5
4466,39435,1930,154
4467,39439,6,6
4468,39441,76,46
4469,39444,1709,156
4470,39446,4277,156
4471,39449,674,132
4472,39516,30,24
4473,39524,11,9
4474,39615,7,6
4475,39703,82,45
4476,39715,1636,146
4477,39768,139,70
4478,39796,52,31
4479,39801,21,16
4480,39857,10,9
4481,39869,543,129
4482,39886,192,79
4483,40010,99,54
4484,40015,17,13
4485,40148,920,145
4486,40226,54,33
4487,40275,4,3
4488,40278,4179,154
4489,40291,1,1
4490,40337,84,50
4491,40339,1945,150
4492,40342,81,47
4493,40404,4,4
4494,40412,589,134
4495,40414,570,137
4496,40559,12,12
4497,40574,206,100
4498,40581,1181,152
4499,40583,3876,154
4500,40597,24,16
4501,40614,879,144
