movie_id,total_ratings,num_months,1,x**1,x**2,x**3,x**4,x**5,x**6,s/c,d_height,budget,company,country,director,gross,name,rating,released,runtime,score,star,votes,writer,release,title,title_lower,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,Western,profit,profit_margin,0_pca,1_pca,2_pca,3_pca,4_pca,5_pca,6_pca,7_pca,8_pca,9_pca,10_pca,11_pca,12_pca,13_pca,14_pca,15_pca,16_pca,17_pca,18_pca,19_pca,20_pca,21_pca,22_pca,23_pca,24_pca,25_pca,26_pca,27_pca,28_pca,29_pca,30_pca,31_pca,32_pca,33_pca,34_pca,35_pca,36_pca,37_pca,38_pca,39_pca,40_pca,41_pca,42_pca,43_pca,44_pca,45_pca,46_pca,47_pca,48_pca,49_pca,50_pca,51_pca,52_pca,53_pca,54_pca,55_pca,56_pca,57_pca,58_pca,59_pca,60_pca,61_pca,62_pca,63_pca,64_pca,65_pca,66_pca,67_pca,68_pca,69_pca,70_pca,71_pca,72_pca,73_pca,74_pca,75_pca,76_pca,77_pca,78_pca,79_pca,80_pca,81_pca,82_pca,83_pca,84_pca,85_pca,86_pca,87_pca,88_pca,89_pca,90_pca,91_pca,92_pca,93_pca,94_pca,95_pca,96_pca,97_pca,98_pca,99_pca
7163.0,3535,177.0,3.2486778861338177,-0.009782499012743308,4.5902614224885826e-05,7.173158761388577e-06,-1.266694056591834e-07,7.801304221840071e-10,-1.6470457072882505e-12,0.9943608727669224,0.04973259598107349,60000000.0,Paramount Pictures,USA,John Woo,53790451.0,Paycheck,PG-13,2003-12-25,119,6.3,Ben Affleck,93707,Philip K. Dick,2003,Paycheck,paycheck,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-6209549.0,-0.11543961585300705,-1.8963558564965568,2.1775475097887798,0.21487052026446207,0.9002299293614461,-1.2970789096638249,0.04381813788161806,1.2112831500861247,-1.132259549292977,0.1938965193749737,-0.4891385009057976,-0.4193681225144824,0.07693883852099556,0.3906043101953608,-0.18883054153537146,-0.052403094367138914,-0.016507279105337044,0.3282284938784541,-0.29032117418045056,0.12393237994287915,-0.4211902493798902,0.30350929538663884,-0.01717488434637579,-0.6235058176607822,-0.27826451101589195,-0.17364854267372407,-0.00677494964492156,-0.06734746410141766,0.012017111319541876,-0.3943247416678615,0.035728580813731925,0.7285404078987915,-0.4498828473782912,0.0423263223595563,-0.07595960773963523,0.007994647426386267,0.032535999966871634,-0.4864421419117623,0.27538428101449225,0.1168987769705715,-0.3158194675565801,-0.10534158555635824,-0.16931935183947106,0.33457080328959826,-0.3446306647250277,0.044122123143840425,0.4692502299719442,-0.5684383222331515,-0.04926301876196858,0.199695696501356,0.034662775978583665,-0.11876811042626555,-0.06285955966810222,-0.06052107244381885,0.1902580467185777,-0.18380307482158206,-0.05694345834418538,-0.10352382733021484,-0.17609240487620992,-0.20835545554068724,-0.05314645076822005,-0.25147581062261376,-0.3216517664322925,0.16056233956184612,-0.14791602865625986,-0.2119262894416528,-0.09049296816615604,-0.1005720189830175,0.2982130059204755,-0.1062844299355174,0.051839075235713766,0.07347368915348626,0.054136276857922494,0.06957905229648666,0.1822698973034199,-0.05212384061758936,0.028722412036233783,-0.3208234223875382,0.16055975962083185,-0.172321729174419,-0.07410616589692302,0.17314229641245793,-0.12876847807085345,0.008501380348938138,-0.08421941016682429,-0.03589494443783301,0.056801732770773924,-0.190958283270445,0.1373558170952127,0.2342806408038295,0.13120804930652233,0.06798063714234248,-0.04550952171018905,0.12552233928167109,0.10365243727896148,-0.089303503838493,-0.2401957650723093,0.14519220004256478,-0.1495801319098268,-0.012080151736971185,-0.03393916340673542
7173.0,4085,175.0,3.0574648391324017,-0.009158491805936652,0.0001900845405163267,-1.2240229851781491e-06,2.380011645303023e-09,-1.0631977654916405e-11,6.16567609969099e-14,0.9942891691085616,-0.07430958531046672,42000000.0,Universal Pictures,USA,John Hamburg,88097164.0,Along Came Polly,PG-13,2004-01-16,90,5.9,Ben Stiller,111747,John Hamburg,2004,Along Came Polly,along came polly,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,46097164.0,0.5232536656912133,-1.954081631368856,-0.28712068079756403,-0.7166578513013572,-0.3724918779612418,1.2009064669015193,0.4666306798670783,0.5611415219375439,-0.30333710209892245,0.4146092407299009,0.4783346748534941,-0.2497034106330405,-0.031399041027084656,-0.5832022844578946,0.36875693203663934,-0.143472213216233,-0.19784560216198666,0.17314784515353732,0.0765719896882529,-0.13319922977368304,-0.014809952011587585,0.7033936815806785,0.4834155473297374,0.16795309545579404,0.008402461385107056,0.4632545274363675,0.010971397035272959,0.17677153604634988,0.4459247104990214,-0.05608232649188313,0.28210431142373804,0.11742858947005665,0.05207667516635362,0.045187503784157146,-0.07299720993902399,-0.03778125516994173,-0.08012862467630666,-0.01578952803514927,0.1334571162978035,-0.002791237379742834,0.33867560480620124,-0.12308255953970294,-0.14417717882457556,-0.026573408910169682,0.017152336074851268,-0.14350436325570992,0.2612773332335672,0.047540033443134656,0.013086075479823857,0.11691415889412865,-0.03373455276524477,-0.021305995817278458,-0.3079397973584133,-0.0015168953028833893,0.062332424730466386,-0.033800226999260954,-0.0361897431126328,-0.022980024836811816,-0.05440276172790616,0.11793038096955545,0.03607508224672434,-0.0757152907440588,0.05055414128263085,-0.08004379799918622,9.943343206031408e-07,-0.044364153965660055,-0.04284052185652525,0.2178071268184047,-0.04273263938043295,0.0996908076115028,-0.029387504095856564,0.03583211405215528,0.19205294522543612,-0.05210888759705325,0.035776073547654316,0.039855006715867836,0.029773652960530875,0.02619788314429881,-0.06720623751916907,0.11314661537145845,-0.10602956897186698,0.05677868935790253,0.20079166770778212,-0.11476510878918735,-0.16684596127056026,-0.189465868461082,-0.0576240902905002,-0.01587147458397281,-0.21942878174490155,-0.03530409596336925,0.2087953624118173,-0.10866962983942402,0.02487617542510019,-0.03782941214186012,-0.03717557825898645,-0.062317890480474564,-0.045281541284007534,0.005729592173128937,0.019731905520048627,0.00439218543994724,0.07776578511625466
7254.0,16342,176.0,3.607955722620838,0.012318205458978779,-0.00055977798565482,1.1134351583791285e-05,-1.0807688579498432e-07,5.008653694216553e-10,-8.830891640404534e-13,0.994320191991374,0.1536028625193171,13000000.0,BenderSpink,USA,Eric Bress,57938693.0,The Butterfly Effect,R,2004-01-23,113,7.7,Ashton Kutcher,387284,J. Mackye Gruber,2004,The Butterfly Effect,the butterfly effect,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,44938693.0,0.7756249006169331,1.1582126839016385,2.17607417556168,0.23427025585769384,0.28723578726343346,-0.2424458840091649,-1.5809948794355375,2.521336244697911,0.049730503937318926,0.8512270328318505,-0.8391063543981128,0.3352103627299374,-0.47529245166762396,-0.5742546688487029,0.4688640723786319,0.6030909246707856,-0.3410653874621728,-0.3075809411578264,0.06910474006529642,0.2701253387567255,-1.0656866760423187,-0.35590019872314993,0.958549488047287,-0.759758115643778,0.1454476156597677,-0.2329036440134608,-0.3666956015651321,0.2213052851671451,-0.363808638049295,-0.1308777378464539,-0.10586512065768212,0.1794309031082295,-0.4112660303656697,0.3906292708352643,-0.004480533969114131,0.6760811248953763,-0.2139944866216084,-0.5238084670595979,0.7111196052995113,-0.2406622810509184,-0.5746778753902682,0.2034125370201783,-0.17379103351015007,0.060919291806110575,-0.6561694930270737,-0.3174604606832221,-0.1096215829475138,-0.5472985622368505,0.10677382748847647,0.2155159697140734,0.02556418163595274,-0.21833222319877565,-0.01522742851601577,-0.2329508212603693,0.05474140960062957,0.12965074262567014,0.4639857554059962,0.021218532931555158,-0.061884831661219664,0.14165550392332493,0.3022036628097271,-0.2404854613145284,-0.29106201457253955,0.015443592640797437,-0.10753335764296433,-0.3466960301785356,0.07441134101765726,-0.20207601347697696,0.01524541273241921,-0.1237559101056149,-0.1082417741474012,-0.13426999039569404,-0.12447424565196072,0.4125498713573687,0.14273427764977314,-0.07234790379498493,0.09916318459587052,-0.14251623431594054,0.17459551013521915,-0.030447805851757707,-0.0022503415866935977,-0.014822833920616254,0.18822801580578047,-0.2067070972896876,-0.22279508888698213,0.107378765891985,-0.31967341420981393,0.04152516225722217,-0.14911520026656333,-0.0648012279550691,0.3473821479168516,0.10272197550013884,-0.10810949901015056,-0.1102827920681052,-0.07735411005988274,0.018965460379128083,-0.30848662175393704,0.23002974492723355,-0.2670638321474078,0.17398558943159625,-0.1916803266525589
7255.0,927,167.0,2.818379095436101,0.017970416041431368,-0.0011489733982395856,2.350684054285813e-05,-2.0238554392673248e-07,7.381947362439332e-10,-8.698105555478212e-13,0.9940300734410954,0.025687101345476467,24000000.0,DreamWorks,USA,Robert Luketic,17071962.0,Win a Date with Tad Hamilton!,PG-13,2004-01-23,100,5.6,Kate Bosworth,23925,Victor Levin,2004,Win a Date with Tad Hamilton!,win a date with tad hamilton!,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-6928038.0,-0.4058138133156576,-2.1615392942021066,-0.2308359660950736,-1.2784099684239796,-0.3194976975696733,0.719276827842817,-0.12401233134891045,1.0314490080867,0.3854952561563736,-0.14810124460664378,0.931517178101474,-0.6931384884169658,-0.1212010139877484,0.3451076071393425,0.6677346865915623,-0.22546575418481546,-0.5744255629382671,-0.1048118907510874,0.3656347114230544,0.460149173227637,0.22598954585471515,1.134909701425471,0.6117830169866075,0.12033738497749373,-0.06617358385392197,-0.022181988404953848,-0.1068134004768764,-0.14238623924674804,0.5159497064380627,-0.16328163143650093,0.07603520830918142,-0.2056931129872351,-0.11596435715407755,0.04624722526167144,0.05882594057063771,0.009253396055609878,-0.019824177173561167,0.041119248348836505,0.04629203536074057,-0.21567047979140846,0.1933304730418422,-0.2938641155977011,0.01994352374074084,0.23270726814445405,0.09975197585519999,0.18529267652358047,0.15663830710742166,-0.02574107962577346,-0.04723552875497267,0.13536925536652344,-0.16613197789753986,-0.23324384797831216,-0.07114183931359602,-0.02681642646163256,0.017802477178341526,-0.03135401490376497,-0.023605103349663675,-0.12331925167971547,-0.04850236107250176,-0.0023911702415989056,0.08252552089525689,0.0677018016872692,-0.10476697182016778,0.06331525687034885,0.06944613815858122,0.1091832626952995,0.00961855830513175,0.1335755719854314,-0.07640833179040278,0.2164459392782536,-0.24785222227633605,-0.07998434653726334,-0.18768997360890816,0.12747993185726472,-0.03242558371735516,-0.03969397146576096,0.1211396607156522,0.1607186546425984,-0.2395735912997045,0.08424185121179519,0.015371787466456384,-0.06459054051554454,-0.039227401674401724,-0.0927856917963661,0.043998776853550615,0.0300030243904585,-0.1474616248449281,-0.0749042857433693,-0.06730876579014829,-0.07166695065273801,-0.0313609416226412,-0.0002911836534432305,-0.07890183934150438,0.2063146095356455,-0.050927495302761264,-0.04238847573351097,0.011533791117545005,0.1228510816026728,-0.08518003186564155,-0.00624671009613402,0.15218925151742718
7263.0,2425,176.0,3.870919886114694,-0.007558424214032344,-4.717768262625461e-05,6.862082795218168e-06,-1.0143815492749332e-07,5.548812991840529e-10,-1.0597629402447002e-12,0.9943273787578524,-0.4976912376245677,28000000.0,Pop Pop Productions,Canada,Gavin O'Connor,64378093.0,Miracle,PG,2004-02-06,135,7.5,Kurt Russell,39178,Eric Guggenheim,2004,Miracle,miracle,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,36378093.0,0.5650694406247789,-0.02792463006466621,1.1659556215058482,-2.048774869499513,-0.7004893013159068,-0.3668961766758097,-0.4757631265415085,-0.5276058997195948,0.21109364915259266,0.10841706622694024,-0.5883461292552021,-0.2592978316729335,-0.6974192778502588,0.3699257087486483,-0.3733677499950076,0.027441506539345004,-0.2378943333345859,-0.5972318384590156,-0.6953748521890779,0.21842941662102272,-0.062693811814697,0.006732226044990511,0.4883701639611977,1.3375633628069856,0.14875699344737606,-0.7918344705630573,0.5728281673371499,0.16910694093886858,0.7592620982193867,-0.18996433286693512,-0.3503367974200734,0.06266374604558149,-0.0903118963641017,0.11520963928684935,-0.36009724792058123,0.11444526415005367,-0.3604448310875842,0.2323937494823701,-0.485408475673604,0.4155880938076505,-0.2801580103714919,0.011381731912013872,0.12629157985364275,-0.10614913157698028,-0.02987127369208997,0.24841544899644896,-0.2396885283676997,-0.13009416922736414,-0.33662454998442715,-0.3475315440382442,0.2168968478691276,0.2985550441172676,0.084219810905663,0.14286676177971394,-0.054191228432252,0.17732863936519935,-0.04761280913480263,-0.27975048940770386,-0.2655385768565789,0.10739331486863404,-0.12047582274517166,-0.0662310882502489,0.08330868107043518,-0.04708276446445527,0.06929284191819657,-0.14117139278677,0.25698750612107873,-0.2779946901091197,-0.11060370845173408,-0.204641602922678,0.17896951115025286,0.2518711693085404,-0.05229812195099889,0.10529928775578692,0.1570746449124331,0.2406803169491309,-0.08493286902274864,0.22028435590478893,-0.008949246443405307,0.14800786198605792,0.0974572479868741,0.31236634680115793,0.19266643708521528,-0.09861763678376906,0.20698697528226365,0.028939912547143218,0.09442335676902022,-0.09955228712980643,-0.02458010422738241,0.07523985982082601,-0.09337313444450836,-0.009562778540423436,-0.04618950205407789,-0.18265125100672053,-0.2807849019289259,-0.1270955295786927,0.05598284689642389,0.0917266671953649,-0.006716981588521093,0.0003770584015234373,-0.0827312901414775
7285.0,2568,175.0,3.6440060627774415,-0.007506811119100155,-7.65806048077851e-05,6.517375025929666e-06,-9.518108296828016e-08,5.483051528852031e-10,-1.1329725615793834e-12,0.9942939216856916,-0.5402467015701609,1500000.0,Fox Searchlight Pictures,USA,Catherine Hardwicke,4599680.0,Thirteen,R,2003-09-19,100,6.8,Evan Rachel Wood,72230,Catherine Hardwicke,2003,Thirteen,thirteen,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3099680.0,0.6738903575900932,0.39226379049062576,-0.6270099807012519,-0.21232705799017648,-1.0171011086554864,1.1532111758135044,-1.9920480341314315,0.12779205625374235,-0.0364692252766725,-0.285114781350843,0.2559884259605609,0.16712311576578687,0.31322604637247675,2.0696976139199577,0.6115803315341402,0.31703811280971045,0.4815998530658937,-0.04291029764536476,0.13379077024038474,-0.12690062386599835,-0.6818718310094738,0.1732313241001118,-0.231232793616024,0.1854470950729986,-0.0825570858783398,-0.04546008700294839,0.1752395364005987,0.5894097538571673,-0.031346648586216566,0.2499781367309509,0.1202944735648606,-0.08571491367328528,-0.2273780599778968,-0.00584978951619999,-0.055805613108641794,-0.28921227324523835,0.29221944017400514,-0.41564715187752826,0.32007320395023514,-0.2566908447673485,-0.051865476929547655,0.04891671809722058,-0.03067238964422592,-0.5565201486219092,0.321307591041589,0.1261394342709057,0.02299278411011684,0.04589149445650912,0.16692696710274252,0.3934446034901442,0.29933357710042835,-0.2631837576845853,0.5014048331899047,-0.044939055633130436,-0.0761533587595729,-0.11912582705553053,0.3157848560500084,0.2073022085699032,-0.038686841145897086,-0.03862358916847894,0.20242702727876444,-0.17369258491264594,0.06538779100203783,0.11333267635982296,-0.15454209902294966,0.16685101083602366,-0.3469555148516701,-0.21377956704013948,-0.0012520796921074648,0.13049284511651074,-0.08589203771081172,0.1087677203852543,-0.09341902909935262,0.09213334440245434,-0.048373875675009975,0.15931941811457284,-0.0032938814653358447,-0.22655230889602115,-0.035246619737826335,0.06329600135298333,0.04290544748823021,-0.0500045663730211,0.14193072719838015,0.0613880528201541,0.06889726421320179,-0.08315060142993386,-0.08779538676347473,-0.04766579531002757,0.05117604766982603,-0.036440292499934385,-0.04768611696264568,0.06660465922350832,0.01985120143064359,-0.07960444914447602,-0.060680083611436564,0.00777616370379465,0.07305430172027078,-0.16461943182972238,-0.09202342483840667,-0.03174836885945112,-0.014782107922261029
7293.0,11210,175.0,3.451014726875627,0.013503008849007231,-0.0007864210118499017,1.3656107963733376e-05,-9.798749356215104e-08,2.668540744918753e-10,-1.2049221571843222e-13,0.9943014570491868,-0.10909238246144826,75000000.0,Columbia Pictures Corporation,USA,Peter Segal,120908074.0,50 First Dates,PG-13,2004-02-13,99,6.8,Adam Sandler,283647,George Wing,2004,50 First Dates,50 first dates,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,45908074.0,0.3796940310206248,-1.5574248309141598,0.3093588827653675,-1.7543131723300054,-0.21152372905741748,1.079500230540963,0.27334070781718706,1.2739317399677172,0.2947869040229017,0.021070863968460737,0.7794467936634537,-0.4598609085772736,-0.20222291356464955,-0.7918069612306433,0.5538183241185981,-0.5572241122657937,-0.6860757356975339,0.21163476563195915,0.07123515735174747,0.1962763248786388,-0.004804264971769799,0.7578994001735855,0.7368125544350532,0.023630482207725984,-0.10588005502280452,0.2501092312951171,-0.03673296152160552,0.03581531297465604,0.658149493319043,-0.3723798453524755,0.08423886246520051,-0.2055346961476945,-0.20649329058439947,-0.0720968533877216,0.03962431349629115,0.2854377359963898,0.1238799818288967,-0.0189474299527192,0.1568649240745879,-0.19096843212273007,-0.03478373345645743,-0.09097430626972056,-0.33367864937511704,0.00530479395116989,0.02448518054782408,-0.013156348445032613,0.05002408081444066,-0.16981092040823792,-0.057376616522866575,0.21282277144624265,-0.18250068631001126,-0.11000068147621332,-0.2475719453540738,-0.00455693113984955,0.028518604290658906,-0.11013907773080993,0.10008628704106644,-0.037750146261368994,-0.012855579380035918,0.05868268693335441,0.045830022050575334,0.07796842281914054,-0.15083860322048792,0.0424210209973136,-0.044683545882986016,0.059813089604579726,0.15093178137960905,0.14097710946120584,0.09881464305487732,-0.03276717579467677,-0.04545099633687028,-0.14785029215863155,-0.1851666621565995,0.06817296467325701,0.09228992577472778,-0.0270390025281746,0.03387677783018452,-0.038425085504820634,-0.038268075750840035,0.07381976244298755,0.09322285972863584,-0.0618640645918403,-0.019787073037031568,-0.008985939405133321,-0.15197883752445174,-0.12080728048320885,0.02268851159459279,0.015936323420973612,-0.19553091861958294,-0.09248342169917574,0.007009787598407008,-0.04282747548397784,-0.07860198477562425,0.06723858922724439,-0.00765158903371748,-0.09813609841294443,-0.02359680494983741,0.06478631398253168,-0.07803526100342605,-0.012576418661657904,0.07308324635709353
7317.0,3523,175.0,3.0339953363251664,0.00527777300115762,1.0663366824745138e-05,1.5963734282405163e-06,-4.5658886946377453e-08,3.468466151357363e-10,-8.222754299569742e-13,0.9942917467756741,0.2875054690417711,25000000.0,DreamWorks,USA,Jeff Schaffer,17718223.0,EuroTrip,R,2004-02-20,93,6.6,Scott Mechlowicz,171296,Alec Berg,2004,EuroTrip,eurotrip,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-7281777.0,-0.4109767102491034,-1.9692601776909584,0.23697601689625114,-0.08037450568166675,-0.5979259361075231,2.361556066776856,-0.07935386065259943,-0.3545361486948703,-0.8828174844368832,0.9023851978699321,1.0034715018749634,0.18887719534880493,-0.30626058540129913,0.8184310521619531,1.6170477423416802,0.8642722546515937,0.42343213389415896,-0.18249700457228007,-0.17634276454148592,-0.3085088909238995,-0.8554607863490822,0.27665308304275593,-0.03236338151789163,-0.19823513043826446,0.11842907663145155,0.20189096410809804,0.7101961344342297,0.6160763407115917,-0.07189076654238223,-0.07766979212934587,0.4155313890995829,-0.059778566736286114,-0.08363999306523202,-0.14413352274253335,0.18859637577324467,0.17502064702294606,0.2014031654444036,-0.10906789637780287,-0.11103124624408704,-0.3313200426113175,-0.1672820596447273,-0.007790077457308637,-0.12154935714861725,-0.2666740979484469,-0.1720412523138405,0.016250647824535974,0.13520749099588378,-0.08949098018858102,-0.1621181810886524,-0.2425582496749628,0.14718229403458716,-0.009702433031223895,-0.25026127612599025,-0.19086012632175373,0.0408436627752904,-0.0706389081442963,0.12050475316112615,0.28003147154466024,-0.3882805035221522,-0.1993502426927276,0.10449266401497706,0.2470546585823685,-0.09017739586390074,0.028592471017764364,-0.1807520190165144,-0.10969200322677992,0.10200283001564033,0.13330051048428815,0.015583406196674957,0.17871334897824884,0.03349025474623489,0.08657391383197298,0.3181247676570007,-0.16465721470939831,-0.08138713931552355,-0.14100376853956356,-0.0431436519080618,0.07449559333414599,-0.2796320303463565,0.10527551710798956,-0.1878450394768829,0.12554875330566873,-0.0682226809337586,-0.02969258064094179,-0.12175890634356445,0.13507135198937084,0.0543380567726698,-0.02703706078817764,0.0714273115819864,-0.010310615025681605,0.0145716578605984,-0.05980231508225858,-0.18720601376609844,-0.06086565992202773,-0.008631325013592261,0.09278639472517557,0.002931100683402861,0.07493458370702938,-0.10783507481885524,0.12935747650811108,0.09917607215180167
7318.0,4643,175.0,3.2836299253747514,0.005248687453673778,-0.0003540640879407171,4.2752325893329285e-06,-2.9782648223596973e-09,-1.8254282344262616e-10,6.896549752679807e-13,0.9943068816970866,0.037677392712036184,30000000.0,Icon Productions,USA,Mel Gibson,370782930.0,The Passion of the Christ,R,2004-02-25,127,7.2,Jim Caviezel,189031,Benedict Fitzgerald,2004,"Passion of the Christ, The","passion of the christ, the",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,340782930.0,0.9190901263982136,0.10465505087350588,0.777220181829835,-0.23650896928198284,-0.2333011197864165,-0.7842029629350695,-1.6973944967359818,-1.1048085252028503,0.10158145963499723,-0.02578182482907473,0.4961581915611729,0.7792511654921306,-0.08781124505406862,-1.0133947146042934,-0.30544602213229444,0.3442380055194329,-0.6164770478880263,0.29109816332387084,-0.17507634477818926,0.09537016270353203,-0.19184289671752602,0.5706673333291885,-0.014702370192095247,-0.055127619539055414,0.05404438010920081,0.106065861967771,-0.15566101696453427,0.3210315519667737,0.056174618829593466,0.07402979296657514,-0.4262778728640916,0.07467708291832216,0.4465732897338974,-0.05240044942407597,1.1812108185868129,0.7556111986120645,-0.777127892990327,-0.1865847486404984,-0.7577404519651425,-0.4852281362900649,0.06236516585850934,1.1017641353534535,0.6694216240732407,-0.059016193124972124,0.21070088939829154,-0.029111064505404776,0.1512612168632489,0.18708075001375785,-0.6527882697955237,0.7696095763136044,-0.317272586967883,-0.019075759817903,0.10323563383199603,0.2825070196578452,0.15201437482692495,-0.010900111405629707,-0.20567880172437786,-0.17771828373502893,-0.3722589226269361,0.027504588688990736,-0.13348198653266655,-0.17232929213429496,0.04551671110767906,-0.18282911995627896,0.029435782056905963,0.009591864660082466,-0.22316023569163096,0.3199205737886233,-0.015216555037049962,-0.06142011959787176,0.03691802839706408,0.04595566619660352,-0.17544946096658093,0.09153762866613196,-0.32336249945319084,0.11930695280872004,-0.18222842073720275,-0.16969606608837295,-0.15863559160294802,-0.03705179389910055,0.001125165495400834,0.03517094089998934,-0.03482753295139458,0.2268350085322585,-0.07085001581614367,-0.005042521704123975,-0.13741431043396735,0.020365919980007738,0.1926922527221268,0.009289179324054334,0.2769252577426085,0.014926121574232109,0.14481836172767004,-0.2582459975333796,0.09150758939249083,0.05075135540632403,0.01027699864572456,-0.20021549057804008,-0.1296524225741616,-0.120610259305562,-0.018975459250856724
7324.0,2161,174.0,3.6010067942761363,-0.02417915658455919,0.00028356003514692387,5.812518474248549e-06,-1.3048557655099622e-07,8.497203052631078e-10,-1.8563193254672233e-12,0.9942831901239318,-0.5763687998245985,100000000.0,Touchstone Pictures,USA,Joe Johnston,67286731.0,Hidalgo,PG-13,2004-03-05,136,6.7,Viggo Mortensen,70672,John Fusco,2004,Hidalgo,hidalgo,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-32713269.0,-0.4861771186357679,-0.5534192477890848,2.2124165271712157,-1.9617892219559785,0.7645826443865308,-1.007805615125578,-0.1737027154215231,-0.5265832736157131,-0.2630855050183837,-0.5401618251065238,0.4003051901267405,-0.2429820191834969,-0.9850029788322084,-0.05424398722812532,0.01993725673294424,0.06023421867452436,-0.4600785116785399,0.2045274958809391,-0.6343203024253798,-0.5236683040437272,0.4881973157843736,0.19311245243767453,-0.3946405148943706,1.4306426290392256,0.6142338158126159,0.27270843677977435,0.4570718937406969,-0.21037291336600544,0.003942301321049981,0.0653523246562099,-0.3902506720975199,-0.09652071705593804,-0.5168270324183464,0.26601620450547075,0.1567601731367167,0.4077539617875315,-0.19066277880997426,0.12363540311769,-0.02529506234126496,-0.14155817055587175,-0.01301127330313996,0.04236278521853918,-0.17415442148477994,0.4728304474382618,-0.31392515220730033,0.2249162515076001,0.2350335981791114,-0.1973341540466868,-0.3038747230520956,0.08884865371707015,0.04919958353526891,0.01795139808698016,0.475976202865253,0.05567303022937978,0.05326016705158768,0.04762942730041109,0.0883209695250526,0.25052858257948296,-0.028701540814471058,-0.36860135617006107,0.0057476420987160465,-0.10418704100900096,0.002840258357501857,-0.031549272675195764,-0.4143726892478281,-0.2042153019322229,-0.05616219703916317,-0.18282011284396169,0.009982875083041671,0.12589041442652374,0.3416288564006413,0.2530204381444673,0.022494459535578472,0.005747594661338864,0.4012656654650322,0.07644209619545313,-0.011574342342632549,-0.19674039371608004,0.3175186461394378,0.07791139917869858,0.2292271583389768,0.016907454360347674,-0.1946442005242332,-0.28273055080028364,0.08915359268046777,0.07748258843330671,-0.06629069767338476,-0.11680808246567015,-0.14665450726828733,-0.008710362048442853,-0.2202914501254108,-0.10472287491475983,-0.008503455313811671,0.1787943034320016,-0.14104582181473935,-0.11028950925451483,0.3370101538607947,0.09375605121254443,-0.017415357731034718,0.32771208724545103,0.1076483300999384
7325.0,4896,175.0,3.2291666070948195,-0.013367345203024378,0.00034200312415103815,-6.4677007507403215e-06,7.927916412450122e-08,-4.896583636328572e-10,1.11488423200054e-12,0.9942944254357532,-0.5053962035947248,60000000.0,Dimension Films,USA,Todd Phillips,88237754.0,Starsky & Hutch,PG-13,2004-03-05,101,6.1,Ben Stiller,125648,William Blinn,2004,Starsky & Hutch,starsky & hutch,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,28237754.0,0.32001895696483845,-1.5499333761380814,0.5925481787854173,0.1887469195283896,-0.8648779756828707,1.1949212266211902,0.6899575755981989,-0.3216566343657158,-0.8419397249394488,0.09513224101503392,-0.0789444836885936,0.1546679532576224,0.0028690688655483854,-0.5366777323112569,0.10878532136722284,0.5435109590551195,0.00334253721155638,-0.09219922308890573,-0.1994304028303096,-0.4672031801768377,-0.33831322824300564,-0.14122484299161722,0.2808611488435246,-0.24186191003941546,-0.002625401183315165,0.2401724669834639,-0.07843592703542439,0.2186670318488257,0.3186884051404333,-0.058908140332526185,0.2079679754273231,-0.037482100345585516,0.07160583842242074,-0.17515275628479265,0.28305023864226714,0.041011646585916064,0.09995128955486407,0.268669962916252,-0.10864629943759233,0.2416966944075989,-0.013525936891716134,-0.4876127266342489,-0.2272302402296628,-0.23191857011432346,-0.024823705207949548,0.07977801006930099,-0.008634664558315207,0.07410622725440083,-0.24408265390107706,-0.056476436182047327,-0.18136021049996032,-0.049040972926224086,0.13433203639702687,0.2491058101527785,0.043007553174889836,-0.09957528161518003,0.10124090571878078,0.05288830305532508,0.06698477986735395,0.2292989554272523,0.3317982142673157,0.2832057900164929,0.20117245415606227,0.11214988827017366,-0.09644546540651742,0.2311323895769747,0.014135318174899318,-0.04217835954732102,-0.14211877512062615,-0.0719449503652162,-0.12384155119945227,0.19563325100771087,-0.09457885261174208,0.3307196881171221,0.21580090881217065,-0.03373200323134529,0.13398056934668734,-0.14640420238302482,-0.3214020766868345,-0.039921334978525735,0.06416366526624848,0.08757799991150875,0.20748565452528306,0.10796197284233876,0.13688647404712578,0.16055286744978642,-0.13603508043012452,-0.06639964745549061,-0.10069288418286418,0.0014877146516343485,0.1281904694687825,-0.3123049448528928,-0.1898784650275332,0.09887595601528826,-0.10568781582918672,0.22035395934921145,-0.03969831840481312,0.3174052342346012,-0.10288842080619744,-0.08753193649180092,0.2408538579890005
